epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,eta_2,epoch_warmup
1,0.19788035205224666,0.19788035205224666,0.0,54.50328565906455,0.0,,,False
2,0.1681952749083682,0.1681952749083682,0.0,70.66099729416312,0.0,,,False
3,0.14918558390402212,0.14918558390402212,0.0,67.33668341708542,0.0,,,False
4,0.1332810061370454,0.1332810061370454,0.0,68.92153073057595,0.0,,,False
5,0.12106275612988122,0.12106275612988122,0.0,71.97526091998454,0.0,,,False
6,0.11685074829473728,0.11685074829473728,0.0,70.81561654425975,0.0,,,False
7,0.11105195305696348,0.11105195305696348,0.0,72.78701198299188,0.0,,,False
8,0.10335897199991273,0.10335897199991273,0.0,73.94665635871667,0.0,,,False
9,0.09951476280282183,0.09951476280282183,0.0,73.09625048318516,0.0,,,False
10,0.08976865123684813,0.08976865123684813,0.0,75.68612292230382,0.0,,,False
11,0.08687189130521403,0.08687189130521403,0.0,78.00541167375339,0.0,,,False
12,0.08428926647799771,0.08428926647799771,0.0,78.2759953614225,0.0,,,False
13,0.07295267756392317,0.07295267756392317,0.0,79.62891379976807,0.0,,,False
14,0.06408546774125681,0.06408546774125681,0.0,82.29609586393507,0.0,,,False
15,0.05864662213659868,0.05864662213659868,0.0,84.69269424043293,0.0,,,False
16,0.0568868426106325,0.0568868426106325,0.0,84.65403942790877,0.0,,,False
17,0.047445174397491824,0.047445174397491824,0.0,87.16660224197912,0.0,,,False
18,0.04539482686214331,0.04539482686214331,0.0,87.2825666795516,0.0,,,False
19,0.038839920900943806,0.038839920900943806,0.0,89.40858136838037,0.0,,,False
20,0.03350448985470504,0.03350448985470504,0.0,90.4136064940085,0.0,,,False
21,0.030775631891518104,0.030775631891518104,0.0,90.9934286818709,0.0,,,False
22,0.026115457277472425,0.026115457277472425,0.0,92.92616930807885,0.0,,,False
23,0.02422133821812345,0.02422133821812345,0.0,93.5446463084654,0.0,,,False
24,0.024008052446311566,0.024008052446311566,0.0,92.81020487050638,0.0,,,False
25,0.018864810557627096,0.018864810557627096,0.0,94.74294549671434,0.0,,,False
26,0.01481521295429003,0.01481521295429003,0.0,95.8252802473908,0.0,,,False
27,0.014495991318055042,0.014495991318055042,0.0,95.28411287205257,0.0,,,False
28,0.014507885045576386,0.014507885045576386,0.0,95.70931580981832,0.0,,,False
29,0.013002024054890725,0.013002024054890725,0.0,95.59335137224585,0.0,,,False
30,0.010702861518394656,0.010702861518394656,0.0,96.83030537301894,0.0,,,False
31,0.009511064703962424,0.009511064703962424,0.0,96.94626981059142,0.0,,,False
32,0.008204891391825385,0.008204891391825385,0.0,97.29416312330885,0.0,,,False
33,0.007443495662655772,0.007443495662655772,0.0,97.87398531117124,0.0,,,False
34,0.008578590821565651,0.008578590821565651,0.0,97.13954387321222,0.0,,,False
35,0.007416682794871853,0.007416682794871853,0.0,97.79667568612292,0.0,,,False
36,0.006930588642362415,0.006930588642362415,0.0,97.79667568612292,0.0,,,False
37,0.00561574216159742,0.00561574216159742,0.0,98.60842674913026,0.0,,,False
38,0.005420264921423684,0.005420264921423684,0.0,98.26053343641283,0.0,,,False
39,0.00486549883853735,0.00486549883853735,0.0,98.60842674913026,0.0,,,False
40,0.004765062462311329,0.004765062462311329,0.0,98.41515268650947,0.0,,,False
41,0.004168015089817345,0.004168015089817345,0.0,98.5697719366061,0.0,,,False
42,0.004235225664338142,0.004235225664338142,0.0,98.72439118670275,0.0,,,False
43,0.003642899935451768,0.003642899935451768,0.0,99.03362968689602,0.0,,,False
44,0.003952503340636812,0.003952503340636812,0.0,98.84035562427522,0.0,,,False
45,0.003377159262394033,0.003377159262394033,0.0,98.9563200618477,0.0,,,False
46,0.0034206168606831897,0.0034206168606831897,0.0,99.22690374951681,0.0,,,False
47,0.0029983936437042204,0.0029983936437042204,0.0,99.26555856204098,0.0,,,False
48,0.0031706344694035445,0.0031706344694035445,0.0,99.18824893699265,0.0,,,False
49,0.003691263772297378,0.003691263772297378,0.0,99.03362968689602,0.0,,,False
50,0.003348768352269672,0.003348768352269672,0.0,99.14959412446849,0.0,,,False
